0|000586|20190930|0.032000|20191030|20190716||20180205|20190509|0.21|20200203|20200121|8
0|000587|20190930|-1.010000|20191030|20200106|20200122|20180615|20190429|-0.90|20200203|20200122|6
0|000589|20190930|0.170000|20191026|20190613|||||20200203|20200114|1
0|000590|20190930|0.072400|20191029|20191111|20191111|20190225|20190522|-0.05|20200203|20200121|8
0|000591|20190930|0.272000|20191030|20191030|20191030||||20200203|20200114|3
0|000592|20190930|0.015700|20191031|20190418|20200113||20190910|-423.28|20200203||
0|000593|20190930|0.064000|20191031|20190606||20180320|20190726|1.20|20200203|20200123|8
0|000595|20190930|-0.129000|20191029|20191224|20191224||20191210|0.01|20200203|20200121|6
0|000596|20190930|3.460000|20191028|20191230|20191230||||20200203||
0|000597|20190930|0.200000|20191030|20200203|20200203||20190507|0.08|||
0|000598|20190930|0.310000|20191026|20151016|||||20200203||
0|000599|20190930|0.035000|20191031|20191010|20191011||||20200203|20200123|6
0|000600|20190930|0.259000|20191029|20181119||20190724|||20200203|20200116|3
0|000601|20190930|0.442600|20191031|20160203|||||20200203||
0|000603|20190930|0.493100|20191023|20191204|20200109|20180611|20191219|-20.00|20200203||
0|000605|20190930|0.090600|20191031|20190115|||20190712|-14.50|20200203||
0|000606|20190930|0.142200|20191031|20191029|20191108||20190927|-547.62|20200203|20200123|6
0|000607|20190930|0.070000|20191031|20191028|20191125||20190701|-359.95|20200203|20191031|2
0|000608|20190930|-0.060000|20191030|20190821|20190809|20190326|20190902|-68.00|20200203|20200123|6
0|000609|20190930|-0.260000|20191029|20191230|20191230||||20200203|20200121|8
0|000610|20190930|-0.019200|20191019|20191212|20191212||||20200204|20200118|6
0|000611|20190930|-0.056800|20191030|20190930||20180531|||20200203|20200121|8
0|000612|20190930|0.023000|20191024|20190718|||20200109|-630.00|20200203|20200122|8
0|000613|20190930|-0.001100|20191019|20191224|20191224||||20200203|20200113|1
0|000615|20190930|-0.054500|20191031|20190329|20190925|20180614|20191223|-282.18|20200204|20200131|2
0|000616|20190930|-0.003800|20191030|20190515|||||20200203|20200123|2
0|000617|20190930|0.670000|20191025|20190225|||||20200203||
0|000619|20190930|0.059700|20191016|20170410|20190806||||20200203||
0|000620|20190930|0.090000|20191030|20170405|20191224||||20200203||
0|000622|20190930|0.036000|20191030|20200106|20200107|20181031|20200106|-291.45|20200203|20200121|1
0|000623|20190930|0.997300|20191031|20190225|||20200120|-115.80|20161205|20200121|1
0|000625|20190930|-0.550000|20191031|20191211|20191211||20191122|0.10|20200203|20200131|6
0|000626|20190930|0.124000|20191031|20200115|20200115||||20200203|20200114|1
0|000627|20190930|0.210000|20191031|20190827|20190827|20190813|20190411|4118.77|20200203||
0|000628|20190930|0.142000|20191029|20181119|||||20200203|20200123|1
0|000629|20190930|0.164200|20191025|20181030|||20190604|1.16|20200203|20200115|2
0|000630|20190930|0.066000|20191031|20190307|||20200115|4.56|20200203||
0|000631|20190930|0.220000|20191023|20181119|||20191127|-0.32|20200203||
0|000632|20190930|0.043400|20191031|20190418|||20200114|1884.61|20200203||
0|000633|20190930|-0.021700|20191026|20191028||20180503|20191231|-109.11|20200203|20200121|6
0|000635|20190930|0.210000|20191024|20180815|||20190307|-0.25|20200203|20200123|1
0|000636|20190930|0.390000|20191029|20200103|20200103||||20200203|20200123|2
0|000637|20190930|0.175000|20191031|20190424|||20191121|-0.01|20190506|20200121|1
0|000638|20190930|-0.034400|20191031|20191029|20191101|20180205|||20200203|20200123|8
0|000639|20190930|0.308200|20191031|20190327|||20190605|1201.70|20200203|20200131|6
0|000650|20190930|0.355100|20191030|20200203|20200203||||||
0|000651|20190930|3.680000|20191031|20190410|20191101|20191202|20200108|-19.88|20161205||
0|000652|20190930|0.067400|20191031|20200204|20200203||||20160822||
0|000655|20190930|0.292000|20191026|20200120|20200114||||20200203|20200122|1
0|000656|20190930|0.740000|20191031|20190327|||20190304|0.30|20200203||
0|000657|20190930|0.123300|20191030|20190610|||||20200203||
0|000659|20190930|-0.007400|20191023|20191018|20191018||20190506|3057.30|20200203||
0|000661|20190930|7.290000|20191024|20190308||20190910|20191125|0.16|20181012|20200103|1
0|000662|20190930|0.064200|20191101|20191122|20191209||20191209|-1093.00|20200203|20200123|6
0|000663|20190930|-0.110000|20191031|20190409||20180301|20191218|-244.31|20200203|20200121|14
0|000665|20190930|0.160000|20191031|20190816|20190816||20190618|-0.30|20200203||
0|000666|20190930|0.530000|20191024|20190218|20191024|20180312|||20200203||
0|000667|20190930|0.030400|20191025|20170602|||20190820|-1179.10|20200203|20200122|2
0|000668|20190930|0.450000|20191026|20191030|20191108||20191213|19.93|20200203|20200122|1
0|000669|20190930|-0.361600|20191031|20190816|20191018|20180518|||20200203|20200123|6
0|000670|20190930|-0.060400|20191031|20191224|20200120||20200113|0.60|20200204|20200117|6
0|000671|20190930|0.490000|20191026|20191125|20191125||20190318|245.63|20200203||
0|000672|20190930|1.920000|20191023|20191119|20191119||20190710|3.91|20200203|20200107|1
0|000673|20190930|-0.024000|20191031|20200103|20200123|20180523|20191210|-791.38|20200204|20200122|14
0|000676|20190930|0.338700|20191022|20200115|20200115||20191225|-248.50|20200203||
